Entity,Code,Year,Mean male height (cm),Mean female height (cm)
Laos,LAO,1928,156.827017,148.2764527
Laos,LAO,1929,156.9331177,148.4277035
Laos,LAO,1930,157.039353,148.579739
Laos,LAO,1931,157.146039,148.7313957
Laos,LAO,1932,157.2534899,148.883151
Laos,LAO,1933,157.3633743,149.0361098
Laos,LAO,1934,157.4765019,149.1908117
Laos,LAO,1935,157.5928313,149.3468609
Laos,LAO,1936,157.7105111,149.5032109
Laos,LAO,1937,157.8281033,149.6585956
Laos,LAO,1938,157.9448528,149.8111609
Laos,LAO,1939,158.0593942,149.9592566
Laos,LAO,1940,158.1718744,150.1017107
Laos,LAO,1941,158.2825198,150.2391728
Laos,LAO,1942,158.3937537,150.3722498
Laos,LAO,1943,158.5074611,150.5026997
Laos,LAO,1944,158.6228392,150.6317264
Laos,LAO,1945,158.7398672,150.7585241
Laos,LAO,1946,158.8581864,150.8827241
Laos,LAO,1947,158.9769519,151.00299
Laos,LAO,1948,159.0952732,151.1184444
Laos,LAO,1949,159.212334,151.2283083
Laos,LAO,1950,159.3274324,151.3312842
Laos,LAO,1951,159.4388573,151.4264776
Laos,LAO,1952,159.545252,151.512283
Laos,LAO,1953,159.6463409,151.5885947
Laos,LAO,1954,159.7416577,151.6548485
Laos,LAO,1955,159.8301791,151.711387
Laos,LAO,1956,159.9110262,151.7586216
Laos,LAO,1957,159.9850522,151.7976923
Laos,LAO,1958,160.052077,151.8297752
Laos,LAO,1959,160.1120327,151.8553509
Laos,LAO,1960,160.1649128,151.8755916
Laos,LAO,1961,160.2110078,151.8909109
Laos,LAO,1962,160.2492259,151.9015896
Laos,LAO,1963,160.2785523,151.9066722
Laos,LAO,1964,160.2978206,151.9061389
Laos,LAO,1965,160.3083554,151.9004869
Laos,LAO,1966,160.3120403,151.8915291
Laos,LAO,1967,160.3117127,151.8811245
Laos,LAO,1968,160.3088908,151.8688906
Laos,LAO,1969,160.3063369,151.854393
Laos,LAO,1970,160.3046919,151.8372755
Laos,LAO,1971,160.3056878,151.818188
Laos,LAO,1972,160.3099734,151.7974171
Laos,LAO,1973,160.318427,151.7756763
Laos,LAO,1974,160.3307175,151.7534948
Laos,LAO,1975,160.346503,151.7303413
Laos,LAO,1976,160.3644516,151.7061782
Laos,LAO,1977,160.3818304,151.680474
Laos,LAO,1978,160.3979502,151.653585
Laos,LAO,1979,160.4130737,151.6261038
Laos,LAO,1980,160.4280329,151.5993371
Laos,LAO,1981,160.4439791,151.5740163
Laos,LAO,1982,160.4598732,151.5500068
Laos,LAO,1983,160.4746573,151.5276814
Laos,LAO,1984,160.4873788,151.5064053
Laos,LAO,1985,160.4975686,151.4858334
Laos,LAO,1986,160.5056418,151.465668
Laos,LAO,1987,160.5106341,151.4449302
Laos,LAO,1988,160.513787,151.4237484
Laos,LAO,1989,160.5158482,151.4021288
Laos,LAO,1990,160.5172293,151.3802361
Laos,LAO,1991,160.5189785,151.359359
Laos,LAO,1992,160.5202671,151.3395446
Laos,LAO,1993,160.5211442,151.3208416
Laos,LAO,1994,160.5209598,151.3029313
Laos,LAO,1995,160.5202094,151.2850578
Laos,LAO,1996,160.5189936,151.2676137
Latin America and Caribbean,,1896,160.1754,147.9171
Latin America and Caribbean,,1897,160.3385,148.1039
Latin America and Caribbean,,1898,160.5017,148.291
Latin America and Caribbean,,1899,160.6649,148.4781
Latin America and Caribbean,,1900,160.8281,148.665
Latin America and Caribbean,,1901,160.9915,148.8517
Latin America and Caribbean,,1902,161.155,149.0377
Latin America and Caribbean,,1903,161.3187,149.223
Latin America and Caribbean,,1904,161.4822,149.4071
Latin America and Caribbean,,1905,161.6457,149.5901
Latin America and Caribbean,,1906,161.809,149.772
Latin America and Caribbean,,1907,161.9726,149.9529
Latin America and Caribbean,,1908,162.1373,150.1331
Latin America and Caribbean,,1909,162.3026,150.3124
Latin America and Caribbean,,1910,162.4691,150.4915
Latin America and Caribbean,,1911,162.6378,150.6712
Latin America and Caribbean,,1912,162.8088,150.852
Latin America and Caribbean,,1913,162.9822,151.0344
Latin America and Caribbean,,1914,163.1575,151.2184
Latin America and Caribbean,,1915,163.3348,151.4041
Latin America and Caribbean,,1916,163.514,151.5917
Latin America and Caribbean,,1917,163.6951,151.7815
Latin America and Caribbean,,1918,163.878,151.9726
Latin America and Caribbean,,1919,164.0612,152.1646
Latin America and Caribbean,,1920,164.2444,152.3573
Latin America and Caribbean,,1921,164.4266,152.5493
Latin America and Caribbean,,1922,164.6067,152.7395
Latin America and Caribbean,,1923,164.7838,152.927
Latin America and Caribbean,,1924,164.9581,153.1117
Latin America and Caribbean,,1925,165.1308,153.2946
Latin America and Caribbean,,1926,165.3023,153.4755
Latin America and Caribbean,,1927,165.4735,153.6546
Latin America and Caribbean,,1928,165.6438,153.8319
Latin America and Caribbean,,1929,165.8129,154.0072
Latin America and Caribbean,,1930,165.9795,154.1796
Latin America and Caribbean,,1931,166.1421,154.3476
Latin America and Caribbean,,1932,166.3002,154.5106
Latin America and Caribbean,,1933,166.4544,154.6696
Latin America and Caribbean,,1934,166.6049,154.8258
Latin America and Caribbean,,1935,166.7527,154.9797
Latin America and Caribbean,,1936,166.8977,155.1318
Latin America and Caribbean,,1937,167.0396,155.2816
Latin America and Caribbean,,1938,167.1783,155.4287
Latin America and Caribbean,,1939,167.3132,155.5719
Latin America and Caribbean,,1940,167.445,155.7107
Latin America and Caribbean,,1941,167.5748,155.8448
Latin America and Caribbean,,1942,167.7041,155.9743
Latin America and Caribbean,,1943,167.834,156.101
Latin America and Caribbean,,1944,167.9644,156.2251
Latin America and Caribbean,,1945,168.0948,156.3469
Latin America and Caribbean,,1946,168.2249,156.4672
Latin America and Caribbean,,1947,168.3536,156.5857
Latin America and Caribbean,,1948,168.4807,156.7018
Latin America and Caribbean,,1949,168.6047,156.8155
Latin America and Caribbean,,1950,168.7247,156.9259
Latin America and Caribbean,,1951,168.839,157.0324
Latin America and Caribbean,,1952,168.9471,157.134
Latin America and Caribbean,,1953,169.0494,157.2305
Latin America and Caribbean,,1954,169.1468,157.3214
Latin America and Caribbean,,1955,169.24,157.4074
Latin America and Caribbean,,1956,169.3297,157.4889
Latin America and Caribbean,,1957,169.418,157.5659
Latin America and Caribbean,,1958,169.5059,157.6389
Latin America and Caribbean,,1959,169.5933,157.7082
Latin America and Caribbean,,1960,169.6808,157.7736
Latin America and Caribbean,,1961,169.7678,157.835
Latin America and Caribbean,,1962,169.8525,157.8924
Latin America and Caribbean,,1963,169.9333,157.9445
Latin America and Caribbean,,1964,170.0086,157.99
Latin America and Caribbean,,1965,170.0781,158.0284
Latin America and Caribbean,,1966,170.1425,158.06
Latin America and Caribbean,,1967,170.2028,158.0857
Latin America and Caribbean,,1968,170.2601,158.1063
Latin America and Caribbean,,1969,170.3167,158.1235
Latin America and Caribbean,,1970,170.3737,158.1377
Latin America and Caribbean,,1971,170.431,158.1505
Latin America and Caribbean,,1972,170.4882,158.1629
Latin America and Caribbean,,1973,170.5445,158.1752
Latin America and Caribbean,,1974,170.598,158.1883
Latin America and Caribbean,,1975,170.648,158.2014
Latin America and Caribbean,,1976,170.6927,158.2135
Latin America and Caribbean,,1977,170.7307,158.2246
Latin America and Caribbean,,1978,170.7626,158.2351
Latin America and Caribbean,,1979,170.7886,158.2459
Latin America and Caribbean,,1980,170.8106,158.2584
Latin America and Caribbean,,1981,170.83,158.2731
Latin America and Caribbean,,1982,170.8477,158.2909
Latin America and Caribbean,,1983,170.8633,158.3113
Latin America and Caribbean,,1984,170.8777,158.3333
Latin America and Caribbean,,1985,170.8909,158.3558
Latin America and Caribbean,,1986,170.9038,158.377
Latin America and Caribbean,,1987,170.9169,158.3962
Latin America and Caribbean,,1988,170.9307,158.4127
Latin America and Caribbean,,1989,170.9462,158.4268
Latin America and Caribbean,,1990,170.9641,158.4392
Latin America and Caribbean,,1991,170.9849,158.4511
Latin America and Caribbean,,1992,171.008,158.4631
Latin America and Caribbean,,1993,171.0325,158.4752
Latin America and Caribbean,,1994,171.057,158.4874
Latin America and Caribbean,,1995,171.0813,158.4998
Latin America and Caribbean,,1996,171.1056,158.5122
Latvia,LVA,1896,169.3805162,155.5115084
Latvia,LVA,1897,169.460956,155.6879852
Latvia,LVA,1898,169.5416235,155.8647908
Latvia,LVA,1899,169.6226124,156.0418484
Latvia,LVA,1900,169.7036972,156.2186365
Latvia,LVA,1901,169.7843915,156.3949383
Latvia,LVA,1902,169.8651224,156.5707931
Latvia,LVA,1903,169.9461566,156.7457967
Latvia,LVA,1904,170.0271461,156.9196735
Latvia,LVA,1905,170.1084146,157.0924264
Latvia,LVA,1906,170.1891754,157.264228
Latvia,LVA,1907,170.2704225,157.4352181
Latvia,LVA,1908,170.3521526,157.6052472
Latvia,LVA,1909,170.4347868,157.7744212
Latvia,LVA,1910,170.518474,157.9434721
Latvia,LVA,1911,170.6041421,158.1131953
Latvia,LVA,1912,170.6919269,158.2847202
Latvia,LVA,1913,170.7816272,158.4583817
Latvia,LVA,1914,170.8729492,158.6341201
Latvia,LVA,1915,170.9660391,158.8124761
Latvia,LVA,1916,171.060955,158.9931151
Latvia,LVA,1917,171.1569571,159.1756342
Latvia,LVA,1918,171.2530745,159.3590761
Latvia,LVA,1919,171.3481237,159.5412838
Latvia,LVA,1920,171.4402999,159.7222216
Latvia,LVA,1921,171.5290003,159.9003999
Latvia,LVA,1922,171.6138765,160.0751458
Latvia,LVA,1923,171.6956889,160.2452608
Latvia,LVA,1924,171.7755071,160.4110877
Latvia,LVA,1925,171.8567435,160.5735388
Latvia,LVA,1926,171.9414379,160.7336377
Latvia,LVA,1927,172.032296,160.8917127
Latvia,LVA,1928,172.1305331,161.0489074
Latvia,LVA,1929,172.2372007,161.2053711
Latvia,LVA,1930,172.3522212,161.3624973
Latvia,LVA,1931,172.4748343,161.5186833
Latvia,LVA,1932,172.6041084,161.6749931
Latvia,LVA,1933,172.7407183,161.8317726
Latvia,LVA,1934,172.8841098,161.9905888
Latvia,LVA,1935,173.0345023,162.1510227
Latvia,LVA,1936,173.1903177,162.3132637
Latvia,LVA,1937,173.3502466,162.4763492
Latvia,LVA,1938,173.5133362,162.6395977
Latvia,LVA,1939,173.6786927,162.8024628
Latvia,LVA,1940,173.8471584,162.9646995
Latvia,LVA,1941,174.0194479,163.1255413
Latvia,LVA,1942,174.1968267,163.2851507
Latvia,LVA,1943,174.3794496,163.443351
Latvia,LVA,1944,174.5664078,163.601068
Latvia,LVA,1945,174.7575081,163.7585552
Latvia,LVA,1946,174.9528181,163.9158946
Latvia,LVA,1947,175.1507597,164.0727567
Latvia,LVA,1948,175.3511378,164.2283741
Latvia,LVA,1949,175.5528763,164.3834139
Latvia,LVA,1950,175.7555518,164.5386612
Latvia,LVA,1951,175.9584771,164.6947406
Latvia,LVA,1952,176.16106,164.8511733
Latvia,LVA,1953,176.3643548,165.0084219
Latvia,LVA,1954,176.5683001,165.1657751
Latvia,LVA,1955,176.7728312,165.3236161
Latvia,LVA,1956,176.9777919,165.4814177
Latvia,LVA,1957,177.1845559,165.6399191
Latvia,LVA,1958,177.3927799,165.7992482
Latvia,LVA,1959,177.6021222,165.9595601
Latvia,LVA,1960,177.8114821,166.1202356
Latvia,LVA,1961,178.0188288,166.2802141
Latvia,LVA,1962,178.2210579,166.4383967
Latvia,LVA,1963,178.4156802,166.5922449
Latvia,LVA,1964,178.5997819,166.7396732
Latvia,LVA,1965,178.7729272,166.8799054
Latvia,LVA,1966,178.9358282,167.0131434
Latvia,LVA,1967,179.0883372,167.1396544
Latvia,LVA,1968,179.2306233,167.2597814
Latvia,LVA,1969,179.3641869,167.3742064
Latvia,LVA,1970,179.4888694,167.4829689
Latvia,LVA,1971,179.605273,167.5864226
Latvia,LVA,1972,179.7129206,167.6853984
Latvia,LVA,1973,179.8130021,167.7807678
Latvia,LVA,1974,179.9055374,167.8738776
Latvia,LVA,1975,179.9911566,167.9646043
Latvia,LVA,1976,180.0702175,168.0530767
Latvia,LVA,1977,180.1431729,168.1386446
Latvia,LVA,1978,180.210552,168.2219018
Latvia,LVA,1979,180.2730773,168.3038149
Latvia,LVA,1980,180.333106,168.3864092
Latvia,LVA,1981,180.3936962,168.4706546
Latvia,LVA,1982,180.4551439,168.5570296
Latvia,LVA,1983,180.518352,168.6462494
Latvia,LVA,1984,180.5837537,168.7370085
Latvia,LVA,1985,180.649342,168.8282364
Latvia,LVA,1986,180.7150557,168.9193637
Latvia,LVA,1987,180.7808561,169.0096642
Latvia,LVA,1988,180.8470974,169.0983616
Latvia,LVA,1989,180.9142232,169.1856793
Latvia,LVA,1990,180.9827308,169.2721688
Latvia,LVA,1991,181.0537857,169.3587644
Latvia,LVA,1992,181.1259595,169.4458782
Latvia,LVA,1993,181.1995534,169.5334648
Latvia,LVA,1994,181.2733861,169.6214199
Latvia,LVA,1995,181.3479548,169.7096573
Latvia,LVA,1996,181.4223721,169.7979307
Lebanon,LBN,1896,160.7137373,149.6120787
Lebanon,LBN,1897,160.8823309,149.7414956
Lebanon,LBN,1898,161.0508546,149.8710999
Lebanon,LBN,1899,161.2198467,150.0009418
Lebanon,LBN,1900,161.388707,150.1305473
Lebanon,LBN,1901,161.5574624,150.2599297
Lebanon,LBN,1902,161.7265184,150.3891577
Lebanon,LBN,1903,161.8963883,150.5172381
Lebanon,LBN,1904,162.0663664,150.6441997
Lebanon,LBN,1905,162.2367911,150.7704056
Lebanon,LBN,1906,162.4073023,150.8961098
Lebanon,LBN,1907,162.5786522,151.0211387
Lebanon,LBN,1908,162.7509794,151.1454094
Lebanon,LBN,1909,162.9245333,151.2692983
Lebanon,LBN,1910,163.1001644,151.3935512
Lebanon,LBN,1911,163.2787697,151.5186865
Lebanon,LBN,1912,163.4609576,151.6453522
Lebanon,LBN,1913,163.6464963,151.7735484
Lebanon,LBN,1914,163.8354208,151.9033106
Lebanon,LBN,1915,164.0281667,152.0348889
Lebanon,LBN,1916,164.2245722,152.1686073
Lebanon,LBN,1917,164.4247216,152.304481
Lebanon,LBN,1918,164.6296143,152.4428467
Lebanon,LBN,1919,164.8371991,152.5826186
Lebanon,LBN,1920,165.046307,152.7239981
Lebanon,LBN,1921,165.2560342,152.8655791
Lebanon,LBN,1922,165.4638143,153.0070377
Lebanon,LBN,1923,165.669193,153.1473242
Lebanon,LBN,1924,165.8708668,153.2870088
Lebanon,LBN,1925,166.0695985,153.4270323
Lebanon,LBN,1926,166.2654036,153.5673168
Lebanon,LBN,1927,166.460286,153.708066
Lebanon,LBN,1928,166.6542912,153.8495209
Lebanon,LBN,1929,166.8470767,153.9925972
Lebanon,LBN,1930,167.0391963,154.1377277
Lebanon,LBN,1931,167.2301167,154.2840352
Lebanon,LBN,1932,167.4191654,154.4319564
Lebanon,LBN,1933,167.6070072,154.5822214
Lebanon,LBN,1934,167.7945853,154.7347777
Lebanon,LBN,1935,167.9821098,154.889414
Lebanon,LBN,1936,168.1690854,155.0458791
Lebanon,LBN,1937,168.3554245,155.2033009
Lebanon,LBN,1938,168.5412757,155.3606521
Lebanon,LBN,1939,168.7269095,155.5182595
Lebanon,LBN,1940,168.9126237,155.6757352
Lebanon,LBN,1941,169.099425,155.8332563
Lebanon,LBN,1942,169.2879768,155.9907384
Lebanon,LBN,1943,169.4795048,156.1494716
Lebanon,LBN,1944,169.6731908,156.3099786
Lebanon,LBN,1945,169.8681465,156.4726958
Lebanon,LBN,1946,170.0640846,156.6373912
Lebanon,LBN,1947,170.2588307,156.8035941
Lebanon,LBN,1948,170.451907,156.9699947
Lebanon,LBN,1949,170.6424019,157.1367438
Lebanon,LBN,1950,170.8296752,157.3042037
Lebanon,LBN,1951,171.0134287,157.472433
Lebanon,LBN,1952,171.1939869,157.6401184
Lebanon,LBN,1953,171.3727613,157.8073625
Lebanon,LBN,1954,171.5503836,157.9734997
Lebanon,LBN,1955,171.7263761,158.1387965
Lebanon,LBN,1956,171.9011084,158.302299
Lebanon,LBN,1957,172.0754222,158.4646409
Lebanon,LBN,1958,172.2496149,158.6259909
Lebanon,LBN,1959,172.4228614,158.785314
Lebanon,LBN,1960,172.5951718,158.9425725
Lebanon,LBN,1961,172.7660066,159.0973427
Lebanon,LBN,1962,172.933396,159.2485605
Lebanon,LBN,1963,173.0953229,159.394715
Lebanon,LBN,1964,173.2501475,159.5351532
Lebanon,LBN,1965,173.3991353,159.6698218
Lebanon,LBN,1966,173.544522,159.8000134
Lebanon,LBN,1967,173.6872582,159.9268123
Lebanon,LBN,1968,173.8273916,160.0502338
Lebanon,LBN,1969,173.9660759,160.1692616
Lebanon,LBN,1970,174.1028268,160.2834336
Lebanon,LBN,1971,174.2361553,160.3933785
Lebanon,LBN,1972,174.3647854,160.4992191
Lebanon,LBN,1973,174.4874617,160.6016311
Lebanon,LBN,1974,174.6025157,160.7022103
Lebanon,LBN,1975,174.7073291,160.7996553
Lebanon,LBN,1976,174.7995715,160.8946951
Lebanon,LBN,1977,174.8753853,160.9856761
Lebanon,LBN,1978,174.9344215,161.0731328
Lebanon,LBN,1979,174.9773849,161.1578697
Lebanon,LBN,1980,175.005883,161.2417518
Lebanon,LBN,1981,175.0216922,161.3255026
Lebanon,LBN,1982,175.0262518,161.4103367
Lebanon,LBN,1983,175.0193398,161.495826
Lebanon,LBN,1984,175.001588,161.5810107
Lebanon,LBN,1985,174.9732104,161.6654481
Lebanon,LBN,1986,174.9351741,161.7480963
Lebanon,LBN,1987,174.8891639,161.8282534
Lebanon,LBN,1988,174.8381287,161.9048008
Lebanon,LBN,1989,174.7842695,161.9776862
Lebanon,LBN,1990,174.7278571,162.0466968
Lebanon,LBN,1991,174.6713746,162.1135635
Lebanon,LBN,1992,174.6153648,162.1787925
Lebanon,LBN,1993,174.5589979,162.2430115
Lebanon,LBN,1994,174.5021358,162.3056214
Lebanon,LBN,1995,174.4454027,162.3675149
Lebanon,LBN,1996,174.3885685,162.4293761
Lesotho,LSO,1896,161.3197288,153.0635767
Lesotho,LSO,1897,161.3881567,153.1747528
Lesotho,LSO,1898,161.456821,153.2861718
Lesotho,LSO,1899,161.5254616,153.3977574
Lesotho,LSO,1900,161.5938588,153.508835
Lesotho,LSO,1901,161.6625186,153.6196416
Lesotho,LSO,1902,161.7316137,153.7298377
Lesotho,LSO,1903,161.8006358,153.8387087
Lesotho,LSO,1904,161.8700134,153.9461191
Lesotho,LSO,1905,161.939524,154.0520795
Lesotho,LSO,1906,162.0087234,154.1568143
Lesotho,LSO,1907,162.0781002,154.2604654
Lesotho,LSO,1908,162.1482027,154.3631008
Lesotho,LSO,1909,162.2188554,154.4651968
Lesotho,LSO,1910,162.2900475,154.5671213
Lesotho,LSO,1911,162.3628624,154.6691848
Lesotho,LSO,1912,162.4378732,154.7720134
Lesotho,LSO,1913,162.5147365,154.8752823
Lesotho,LSO,1914,162.5933796,154.9790517
Lesotho,LSO,1915,162.6735258,155.0837019
Lesotho,LSO,1916,162.7548284,155.1891604
Lesotho,LSO,1917,162.836967,155.295235
Lesotho,LSO,1918,162.9205919,155.4018128
Lesotho,LSO,1919,163.003945,155.5080483
Lesotho,LSO,1920,163.0867757,155.6137855
Lesotho,LSO,1921,163.1682878,155.7179942
Lesotho,LSO,1922,163.2479539,155.8203339
Lesotho,LSO,1923,163.3263322,155.92011
Lesotho,LSO,1924,163.40407,156.0174629
Lesotho,LSO,1925,163.4835245,156.114139
Lesotho,LSO,1926,163.5658198,156.2106257
Lesotho,LSO,1927,163.6524805,156.3064357
Lesotho,LSO,1928,163.7437264,156.4019074
Lesotho,LSO,1929,163.8386583,156.4973645
Lesotho,LSO,1930,163.9365866,156.5921879
Lesotho,LSO,1931,164.036658,156.6854464
Lesotho,LSO,1932,164.1386208,156.7777184
Lesotho,LSO,1933,164.2424832,156.8691164
Lesotho,LSO,1934,164.3479955,156.9604937
Lesotho,LSO,1935,164.4553378,157.0517723
Lesotho,LSO,1936,164.564182,157.14318
Lesotho,LSO,1937,164.6731484,157.2339277
Lesotho,LSO,1938,164.7823723,157.3235548
Lesotho,LSO,1939,164.8908229,157.4114503
Lesotho,LSO,1940,164.998465,157.4968266
Lesotho,LSO,1941,165.1062539,157.5792837
Lesotho,LSO,1942,165.2155139,157.6585687
Lesotho,LSO,1943,165.3279071,157.7359788
Lesotho,LSO,1944,165.4431596,157.8119862
Lesotho,LSO,1945,165.5607067,157.8861824
Lesotho,LSO,1946,165.68149,157.9577196
Lesotho,LSO,1947,165.804951,158.0268376
Lesotho,LSO,1948,165.9305378,158.0925024
Lesotho,LSO,1949,166.0576608,158.1545344
Lesotho,LSO,1950,166.1855659,158.213771
Lesotho,LSO,1951,166.3127629,158.2694484
Lesotho,LSO,1952,166.4387132,158.3200483
Lesotho,LSO,1953,166.5633743,158.3648659
Lesotho,LSO,1954,166.6865003,158.40328
Lesotho,LSO,1955,166.8078867,158.4354198
Lesotho,LSO,1956,166.927765,158.461
Lesotho,LSO,1957,167.0463734,158.4809761
Lesotho,LSO,1958,167.1640102,158.4967327
Lesotho,LSO,1959,167.2790459,158.5088118
Lesotho,LSO,1960,167.3913264,158.5173987
Lesotho,LSO,1961,167.498896,158.5230515
Lesotho,LSO,1962,167.5993199,158.5251739
Lesotho,LSO,1963,167.6903314,158.5223935
Lesotho,LSO,1964,167.7695671,158.5133322
Lesotho,LSO,1965,167.8369954,158.4978174
Lesotho,LSO,1966,167.8934899,158.4764923
Lesotho,LSO,1967,167.9401486,158.4497162
Lesotho,LSO,1968,167.9790428,158.4175348
Lesotho,LSO,1969,168.0116361,158.3792179
Lesotho,LSO,1970,168.0390354,158.334174
Lesotho,LSO,1971,168.0614596,158.2820687
Lesotho,LSO,1972,168.0789917,158.2231994
Lesotho,LSO,1973,168.0923526,158.1578167
Lesotho,LSO,1974,168.1006774,158.0872616
Lesotho,LSO,1975,168.1017137,158.0102995
Lesotho,LSO,1976,168.0934592,157.926491
Lesotho,LSO,1977,168.0735793,157.8357079
Lesotho,LSO,1978,168.0411199,157.7383858
Lesotho,LSO,1979,167.9955338,157.6348522
Lesotho,LSO,1980,167.9369401,157.5276138
Lesotho,LSO,1981,167.86582,157.4184651
Lesotho,LSO,1982,167.7822569,157.3092532
Lesotho,LSO,1983,167.685026,157.2006217
Lesotho,LSO,1984,167.5745811,157.0922466
Lesotho,LSO,1985,167.4502856,156.9828022
Lesotho,LSO,1986,167.3127626,156.8724493
Lesotho,LSO,1987,167.1628595,156.7598716
Lesotho,LSO,1988,167.002461,156.6452965
Lesotho,LSO,1989,166.8346263,156.52968
Lesotho,LSO,1990,166.6610609,156.4126955
Lesotho,LSO,1991,166.4844113,156.295695
Lesotho,LSO,1992,166.3063102,156.1789619
Lesotho,LSO,1993,166.1275294,156.0618435
Lesotho,LSO,1994,165.9485161,155.9440583
Lesotho,LSO,1995,165.7693052,155.8262094
Lesotho,LSO,1996,165.5897658,155.7082754
Liberia,LBR,1896,158.6710908,151.6173038
Liberia,LBR,1897,158.737032,151.712032
Liberia,LBR,1898,158.8033106,151.8067504
Liberia,LBR,1899,158.8694141,151.9013129
Liberia,LBR,1900,158.9355045,151.9960508
Liberia,LBR,1901,159.0014841,152.0905286
Liberia,LBR,1902,159.067959,152.1844221
Liberia,LBR,1903,159.1347057,152.2776671
Liberia,LBR,1904,159.2020647,152.369689
Liberia,LBR,1905,159.2691431,152.4607485
Liberia,LBR,1906,159.3360675,152.550804
Liberia,LBR,1907,159.4037275,152.6399135
Liberia,LBR,1908,159.4727816,152.7278657
Liberia,LBR,1909,159.5423046,152.8152494
Liberia,LBR,1910,159.6130929,152.9027527
Liberia,LBR,1911,159.6859301,152.9907971
Liberia,LBR,1912,159.7612625,153.0800959
Liberia,LBR,1913,159.8388578,153.1704285
Liberia,LBR,1914,159.9186384,153.2618991
Liberia,LBR,1915,160.000299,153.3548024
Liberia,LBR,1916,160.0840571,153.4485863
Liberia,LBR,1917,160.1697035,153.5439384
Liberia,LBR,1918,160.256865,153.6407359
Liberia,LBR,1919,160.3443341,153.7382117
Liberia,LBR,1920,160.4316915,153.8364722
Liberia,LBR,1921,160.5188845,153.934532
Liberia,LBR,1922,160.6057214,154.031833
Liberia,LBR,1923,160.6927575,154.1276887
Liberia,LBR,1924,160.7807806,154.2227924
Liberia,LBR,1925,160.8719366,154.3183849
Liberia,LBR,1926,160.9677623,154.4149676
Liberia,LBR,1927,161.0689791,154.512781
Liberia,LBR,1928,161.1760505,154.6126106
Liberia,LBR,1929,161.2880738,154.7147986
Liberia,LBR,1930,161.4048248,154.8196615
Liberia,LBR,1931,161.5250869,154.926151
Liberia,LBR,1932,161.6476728,155.0343559
Liberia,LBR,1933,161.7730104,155.1449498
Liberia,LBR,1934,161.9005243,155.2588252
Liberia,LBR,1935,162.0302418,155.3754886
Liberia,LBR,1936,162.1616298,155.4950515
Liberia,LBR,1937,162.2935553,155.6172145
Liberia,LBR,1938,162.4256596,155.7412096
Liberia,LBR,1939,162.5570576,155.866552
Liberia,LBR,1940,162.6875955,155.9924194
Liberia,LBR,1941,162.8175419,156.1183021
Liberia,LBR,1942,162.9483344,156.2438137
Liberia,LBR,1943,163.08153,156.3696452
Liberia,LBR,1944,163.2167533,156.4958905
Liberia,LBR,1945,163.353934,156.62175
Liberia,LBR,1946,163.4934879,156.7467676
Liberia,LBR,1947,163.6342942,156.8703679
Liberia,LBR,1948,163.7758825,156.9909368
Liberia,LBR,1949,163.9176778,157.1071255
Liberia,LBR,1950,164.0579697,157.2187393
Liberia,LBR,1951,164.1950832,157.3242484
Liberia,LBR,1952,164.3275086,157.4215017
Liberia,LBR,1953,164.4551905,157.509699
Liberia,LBR,1954,164.5772398,157.5877974
Liberia,LBR,1955,164.6946014,157.655831
Liberia,LBR,1956,164.8074598,157.7144306
Liberia,LBR,1957,164.9166703,157.764869
Liberia,LBR,1958,165.0223223,157.8085293
Liberia,LBR,1959,165.1241509,157.84582
Liberia,LBR,1960,165.2223189,157.8772563
Liberia,LBR,1961,165.3154434,157.9029546
Liberia,LBR,1962,165.4018491,157.9229547
